Cities,Lat,Lon
"Universal City, TX",29.5480071,-98.2911235
"Palm Springs, FL",26.641261049999997,-80.09830662
"Rocky River, OH",41.4756031,-81.8393034
"Newton, IA",41.6997139,-93.0538852
"Plainsboro, NJ",40.3334409,-74.6004341
"Prospect, KY",38.3459615,-85.60460479
"West Saint Paul, MN",44.9101545,-93.0802073
"Alsip, IL",41.6689223,-87.7386619
"Louisville, CO",39.977763,-105.1319296
"Blue Bell, PA",40.152331,-75.266289
"Mc Calla, AL",5.534205,-0.4318518
"Covington, WA",47.3657791,-122.100222
"Angier, NC",35.5071045,-78.7391813
"Lahaina, HI",20.8738769,-156.677678
"Los Alamos, NM",35.88137,-106.298959
"Oldsmar, FL",28.0341847,-82.6650992
"Louisville, OH",40.8375307,-81.2595731
"Hoschton, GA",34.096496,-83.7612839
"Pecan Grove, TX",29.6260681,-95.7316156
"Greencastle, PA",39.790371,-77.7277714
"Nederland, TX",29.9743803,-93.9923965
"Lindale, TX",32.5156971,-95.4093998
"Newport, RI",41.4899827,-71.3137707
"Broomall, PA",39.968950500000005,-75.35283726
"Havelock, NC",34.8785,-76.9014457
"Jacksonville Beach, FL",30.2946859,-81.3931396
"East Moline, IL",41.5152157,-90.4420411
"Mayfield Heights, OH",41.5192189,-81.457896
"Jessup, MD",39.1492746,-76.7752493
"Westbrook, ME",43.6763036,-70.3663874
"Hanover, MD",39.1928853,-76.7241371
"La Crescenta-Montrose, CA",34.219793,-118.2399572
"Farmington, UT",40.9804423,-111.8874688
"Hudson, MA",42.3913503,-71.5676895
"Mesquite, NV",36.8035642,-114.067141
"Browns Mills, NJ",39.972044249999996,-74.56935808
"Whitehall, OH",39.9667308,-82.8854559
"Danville, PA",40.9664806,-76.6131474
"Columbia, PA",41.0389186,-76.4191791
"Brookfield, IL",41.8228378,-87.848085
"Union City, GA",33.5870558,-84.5424299
"Dripping Springs, TX",30.1902067,-98.0866781
"Princeton Junction, NJ",40.3173301,-74.6198791
"Jeannette, PA",40.3281247,-79.6153198
"Willow Grove, PA",40.1507046,-75.11623056
"Evergreen Park, IL",41.720136,-87.7013258
"Marianna, FL",30.7743596,-85.2268735
"Rocky Hill, CT",41.5139837,-73.3762307
"Lewisburg, PA",40.9645337,-76.8847639
"Howard, WI",44.5433912,-88.0880213
"Broadview Heights, OH",41.3139426,-81.6851271
"Jensen Beach, FL",27.2500487,-80.2304161
"Albany, CA",37.8871621,-122.298351
"Bainbridge Island, WA",47.6262688,-122.5209429
"Indianola, IA",41.3604966,-93.5613292
"Pendleton, OR",45.672075,-118.7885967
"Holly, MI",42.7919727,-83.6277255
"Southbury, CT",41.4814848,-73.2131693
"Truckee, CA",39.327962,-120.1832533
"South Milwaukee, WI",42.9105722,-87.8606367
"Grain Valley, MO",39.0187651,-94.1976452
"Monmouth Junction, NJ",40.384022200000004,-74.53308403
"Saint Michael, MN",45.210202,-93.6648083
"Hood River, OR",45.5311636,-121.6475587
"Johnson City, NY",42.1157038,-75.9587873
"Fulshear, TX",29.690292,-95.8996261
"Copiague, NY",40.6840538,-73.4008102
"Hawthorne, NJ",40.9492649,-74.1537549
"Penfield, NY",43.1301133,-77.4759588
"Orinda, CA",37.8771476,-122.1796888
"Grayslake, IL",42.3433518,-88.0412192
"Bonaire, GA",32.5438429,-83.5960264
"Holt, MI",40.0989571,-95.2134565
"Norton, MA",41.9667666,-71.1869939
"Cascade, MI",47.3271465,-111.3281242
"Clive, IA",41.6096559,-93.7754644
"Ocean, NJ",39.977818,-74.3319287
"Mamaroneck, NY",40.9539564,-73.7363419
"Ferndale, MI",40.5778545,-124.2621147
"Willow Spring, NC",35.5957129,-78.7313999
"South Burlington, VT",44.4671635,-73.1715669
"Saugerities, NY",,
"Grafton, MA",42.2063399,-71.6853877
"Cinco Ranch, TX",29.7388418,-95.7580048
"Sandpoint, ID",48.2765903,-116.553247
"Woodbridge, NJ",40.5536918,-74.2823573
"Bensenville, IL",41.9538384,-87.9431781
"Nolensville, TN",35.9522852,-86.6694413
"Germantown, WI",43.2286174,-88.1103691
"Rockmart, GA",34.0026005,-85.0416133
"Tumwater, WA",47.0080655,-122.910368
"West Mifflin, PA",40.3634026,-79.8664375
"Clanton, AL",32.8392013,-86.6309229
"Brockport, NY",43.213671,-77.93918
"Anacortes, WA",48.516844,-122.6125717
"Bluefield, WV",37.2698395,-81.2223195
"Harvey, IL",41.6100344,-87.6467132
"South Orange, NJ",40.7474966,-74.2635376
"Coronado, CA",32.6915199,-117.1766947
"Northampton, PA",40.7451356,-75.3289302
"Park Forest, IL",41.4825788,-87.6802344
"New Albany, OH",40.0811745,-82.8087864
"Taylor, TX",32.2793121,-99.8812612
"Tinton Falls, NJ",40.2890734,-74.0927967
"Ansonia, CT",41.3441417,-73.0799255
"Sunny Isles Beach, FL",25.9426915,-80.1218486
"Mars, PA",40.6958342,-80.011878
"Winthrop, MA",42.3746525,-70.9825807
"Stillwater, MN",45.0564041,-92.8134982
"Watervliet, NY",42.7300784,-73.7012299
"Hanahan, SC",32.9138914,-80.0088359
"Rossville, GA",34.983376,-85.28603
"Richlands, NC",34.8993298,-77.5466343
"Fort Valley, GA",32.5537585,-83.8874084
"Laguna Beach, CA",33.5426975,-117.785366
"Chatham, NJ",40.7409242,-74.3836711
"Davidson, NC",35.7902384,-80.2115053
"Harrison, NJ",40.7464901,-74.1562551
"Augusta, ME",44.3169922,-69.7734278
"East Hampton, NY",40.9633868,-72.1847598
"Sudbury, MA",42.3834278,-71.4161725
"North Salt Lake, UT",40.8485564,-111.906882
"Oakton, VA",38.896729,-77.29869698
"Timberwood Park, TX",29.6907352,-98.49537616
"Alpine, CA",38.5893934,-119.8345013
"Hopkinton, MA",42.2288875,-71.5196439
"Alexandria, KY",38.9595078,-84.3879946
"Norwood, OH",39.1556149,-84.4596641
"Bethany, OK",35.5186728,-97.6322648
"Sandy, OR",45.3974065,-122.2614548
"Pinole, CA",38.0043667,-122.2988587
"Hopkins, MN",44.9243986,-93.4114487
"Colonia, NJ",40.5999232,-74.3152262
"Silver City, NM",32.7711825,-108.2764164
"Great Bend, KS",38.3625063,-98.7804087
"Rathdrum, ID",47.8111504,-116.896931
"Sedona, AZ",34.8629426,-111.8137097
"Rutherford, NJ",40.826489,-74.1068091
"Hermosa Beach, CA",33.86428,-118.39591
"Gretna, NE",41.1469269,-96.2390053
"Surfside Beach, SC",33.6060031,-78.9730887
"Copley, OH",41.0989439,-81.6445685
"Sartell, MN",45.6216319,-94.2069365
"North Palm Beach, FL",26.8237944,-80.0559266
"Creve Coeur, MO",38.6613007,-90.4423653
"Hudson, NY",42.2528649,-73.790959
"Mitchell, SD",43.70953,-98.025379
"Ashland, MA",42.2606614,-71.4641337
"Fletcher, NC",35.4309336,-82.5011239
"Lincoln, RI",41.9529237,-71.4663863
"Lake Forest, IL",42.2586461,-87.8407055
"Foxborough, MA",42.0653768,-71.2478308
"Joshua, TX",32.4612418,-97.3882581
"Concord, MA",42.4605189,-71.3488963
"Ripon, CA",45.7831185,-75.0997632
"Lumberton, TX",30.2655322,-94.1991444
"Sharpsburg, GA",33.3392842,-84.6485417
"Bellwood, IL",41.8814197,-87.883117
"Coolidge, AZ",32.977839,-111.517624
"Emmaus, PA",40.5395421,-75.4968502
"Enola, PA",40.2853013,-76.93584634
"Mukilteo, WA",47.9474034,-122.3036992
"Sharon, MA",42.1237328,-71.1787282
"Healdsburg, CA",38.6298355,-122.8590021
"Iselin, NJ",40.5724913,-74.316325
"Newburyport, MA",42.8132845,-70.8819188
"Pelham, AL",33.285669,-86.8099884
"Murphy, TX",33.0151208,-96.6130478
"Dickinson, TX",29.4607876,-95.0513173
"Conshohocken, PA",40.0792766,-75.3015714
"Selah, WA",46.6540065,-120.530272
"Livingston, TX",30.711029,-94.9329898
"West Richland, WA",46.3003915,-119.347312
"Taft, CA",35.1424671,-119.456507
"Carnegie, PA",40.4086802,-80.0833885
"Oxford, AL",33.6149211,-85.8339391
"Steamboat Springs, CO",40.4848003,-106.831735
"Baraboo, WI",43.4704014,-89.7437844
"Ponte Vedra, FL",30.2274645,-81.3800824
"Payson, UT",40.0443989,-111.7321518
"Macomb, IL",40.4588934,-90.6713939
"Saint Joseph, MI",39.7686055,-94.8466322
"Havre de Grace, MD",39.5491329,-76.095817
"Ferguson, MO",38.744707,-90.3038975
"La Vista, NE",41.1832679,-96.0324044
"Beverly Hills, FL",28.9169245,-82.4581536
"Burtonsville, MD",39.1096795,-76.93049276
"Sanger, TX",33.3631706,-97.1739028
"Pinecrest, FL",25.6670476,-80.3081074
"Clemson, SC",34.6850749,-82.8364111
"Speedway, IN",39.7881233,-86.2407144
"Polk City, FL",28.1825147,-81.8239676
"Astoria, OR",46.1882007,-123.8319802
"Cudahy, WI",42.959738,-87.861471
"Groves, TX",29.9482695,-93.9171155
"El Dorado, KS",37.81724,-96.8622524
"Temple, GA",33.7370514,-85.032445
"Anoka, MN",45.2710195,-93.2827625
"Eastlake, OH",41.6490337,-81.4378991
"Laguna Woods, CA",33.6106076,-117.7249722
"Aledo, TX",32.6979939,-97.60399378
"Wayne, MI",38.4251958,-88.4197678
"Sylva, NC",35.3737111,-83.2259803
"Colchester, VT",44.534084,-73.1846098
"Bryant, AR",34.5959265,-92.4890469
"Liberty Hill, TX",30.6649119,-97.9225161
"Tobyhanna, PA",41.1770316,-75.4179623
"Nokomis, FL",27.1192213,-82.4442629
"Plainville, CT",41.665306400000006,-72.8557306
"Bridgeville, PA",40.3561805,-80.1100556
"Saint Helens, OR",45.8640034,-122.8064922
"Rancho Mirage, CA",33.7583005,-116.4347271
"Glenvar Heights, FL",25.71200165,-80.31825843
"Streetsboro, OH",41.239223,-81.345941
"Crystal River, FL",28.902479,-82.5926012
"White Settlement, TX",32.7595737,-97.4583538
"Destin, FL",30.3935337,-86.4957834
"Beacon, NY",41.5048402,-73.9695409
"Shiloh, IL",38.5614383,-89.8973233
"El Segundo, CA",33.917028,-118.4156337
"Gibsonton, FL",27.82826,-82.37187856
"Madison, CT",41.2837211,-72.59958
"Hatfield, PA",40.2796371,-75.2995777
"Hockley, TX",33.5714311,-102.3110415
"Seagoville, TX",32.6447916,-96.5418608
"Ojus, FL",25.9560028,-80.16828016
"Central, SC",34.7257424,-82.7804999
"Chino Valley, AZ",34.7575227,-112.45378
"Verona, PA",40.5064571,-79.843105
"Suitland-Silver Hill, MD",38.8444841,-76.9326657
"Gautier, MS",30.385755,-88.6116855
"Chester Springs, PA",40.0951038,-75.6168681
"Madison, NJ",40.7598227,-74.417097
"Westlake Village, CA",34.1460234,-118.8061794
"Overland, MO",38.7011626,-90.3623381
"Stevenson Ranch, CA",34.3881783,-118.5853957
"Amesbury, MA",42.8579536,-70.9300921
"Middletown, RI",41.5456578,-71.2914388
"Abington, MA",42.1048228,-70.9453218
"Metuchen, NJ",40.5431598,-74.3632049
"Willimantic, CT",41.7122109,-72.2125903
"Bellingham, MA",42.0869493,-71.4746436
"Spanish Lake, MO",38.7877405,-90.2150513
"South Charleston, WV",38.368429,-81.69957
"Calera, AL",33.1035045,-86.7505733
"Danville, IN",39.7606013,-86.5263879
"Hinsdale, IL",41.8024604,-87.9299841
"La Marque, TX",29.3685674,-94.9713134
"Marble Falls, TX",30.5777511,-98.2756505
"Stonington, CT",41.3359327,-71.9059042
"Bluffdale, UT",40.4898176,-111.939284
"Springfield, NJ",40.7020335,-74.3200825
"East Highland Park, VA",37.580932250000004,-77.38251031
"Bonita, CA",32.6577778,-117.03
"Saint Simons Island, GA",31.2182863,-81.3612077
"Lexington, VA",37.7840208,-79.4428157
"El Reno, OK",35.532198,-97.9550578
"Holland, OH",41.621718,-83.711604
"Weehawken, NJ",40.7695457,-74.0204177
"Cody, WY",44.5263107,-109.056392
"Lone Tree, CO",39.5364152,-104.9041528
"Duncan, SC",34.9378962,-82.1451096
"Berthoud, CO",40.3135085,-104.9700676
"Bristol, RI",41.7034082,-71.2844401
"Great Falls, VA",38.9981653,-77.2883157
"Malibu, CA",34.035591,-118.689423
"Owens Cross Roads, AL",34.5881461,-86.4588768
"Victor, NY",42.9825634,-77.4088794
"Delmar, NY",42.6220235,-73.8326232
"Artesia, CA",33.8690197,-118.0796195
"Hauppauge, NY",40.8256537,-73.2026138
"Greenwood Village, CO",39.6172101,-104.950814
"Vine Grove, KY",37.8100674,-85.9813524
"Keaau, HI",19.6225209,-155.0390436
"Denver, PA",40.2331483,-76.1371684
"Pittston, PA",41.3259134,-75.7893604
"Lake Saint Louis, MO",38.7850251,-90.7935034
"Rose Hill, VA",38.785351500000004,-77.11573189
"Clairton, PA",40.2922938,-79.8817181
"Alachua, FL",29.675568,-82.3640109
"Camillus, NY",43.039233,-76.3040965
"Molalla, OR",45.1473445,-122.577032
"Stafford, TX",29.6160671,-95.5577221
"Half Moon Bay, CA",52.3472138,-114.1766304
"Andover, KS",37.7139041,-97.1364294
"Moraga, CA",37.834897,-122.12883
"Highland Park, NJ",40.4959379,-74.4243178
"Lock Haven, PA",41.1369077,-77.4471641
"Lansdowne, PA",39.9381682,-75.2718507
"Glenwood Springs, CO",39.5466381,-107.3246941
"Glen Carbon, IL",38.7483814,-89.983158
"Rye, NY",40.9808209,-73.684294
"Roanoke, TX",33.0040126,-97.2258483
"Kaukauna, WI",44.2780432,-88.2720503
"Center Point, AL",33.6456583,-86.6836001
"Addison, TX",32.960477850000004,-96.83006731
"Gulf Shores, AL",30.2711224,-87.6893826
"Braselton, GA",34.1092735,-83.7626729
"Wimberley, TX",29.9976807,-98.0987896
"Bryn Mawr-Skyway, WA",47.494425,-122.2435462
"Kathleen, GA",32.495294,-83.6099696
"Satellite Beach, FL",28.1760051,-80.5904623
"Pawleys Island, SC",33.4293486,-79.1215912
"Pinewood, FL",25.868967249999997,-80.21803962
"Silverton, OR",45.0049305,-122.7832947
"Claymont, DE",39.8006685,-75.4596404
"Clementon, NJ",39.8115033,-74.9829443
"Westwood, MA",42.2186913,-71.2233829
"Eagle Point, OR",42.4718284,-122.8014155
"Plymouth Meeting, PA",40.102332,-75.2743467
"Bellevue, WI",44.463888,-87.9543025
"Waterville, ME",44.5524176,-69.6313607
"Exeter, NH",42.981477,-70.9478343
"Albert Lea, MN",43.6480127,-93.3682656
"Benson, NC",35.3814368,-78.5480563
"Grimes, IA",41.6883214,-93.7910575
"Hurricane, UT",37.1750272,-113.289888
"Portsmouth, RI",41.6024068,-71.2503157
"Wynnewood, PA",40.0028514,-75.2707469
"Clayton, MO",38.6504352,-90.3362473
"Hershey, PA",40.2854881,-76.6506001
"San Anselmo, CA",37.9744323,-122.561503
"Lemay, MO",38.533386,-90.2792814
"Ashland City, TN",36.2742207,-87.0641699
"Morrow, OH",40.4574358,-82.7771661
"Red Oak, TX",32.5117104,-96.80836333
"North East, MD",39.5992989,-75.9424217
"Rice Lake, WI",45.5027976,-91.7331646
"Larchmont, NY",40.9278769,-73.7517983
"Grove City, PA",41.1579008,-80.0886631
"Crest Hill, IL",41.554753,-88.0986709
"Lakeway, TX",30.3644888,-97.9875325
"Hugo, MN",45.159967,-92.9932734
"Fruita, CO",39.1588697,-108.728988
"Franklinton, NC",36.1018163,-78.4580543
"North Myrtle Beach, SC",33.8278405,-78.6800323
"White Center, WA",47.508415,-122.348255
"Beaver, PA",40.6916624,-80.3709999
"Broussard, LA",30.1471506,-91.9612413
"Willowbrook, IL",41.4527885,-87.54108937
"Tenafly, NJ",40.9253766,-73.9629154
"Marcus Hook, PA",39.8194467,-75.4186608
"Alamosa, CO",37.5780995,-105.7890452
"Ledyard, CT",41.35028305,-72.07421701
"Asbury Park, NJ",40.2203907,-74.0120817
"Myerstown, PA",40.3724045,-76.30675873
"Vail, AZ",32.0100705,-110.6975281
"Delafield, WI",43.0594237,-88.4040172
"Gambrills, MD",39.0963486,-76.65490971
"North Bend, WA",47.4957757,-121.784889
"Norridge, IL",41.9633641,-87.827284
"Berkley, MI",41.9441774,-94.1137041
"Carthage, NC",35.345802,-79.4170543
"Hazel Park, MI",42.4620142,-83.1035688
"West Haven, UT",41.2049578,-112.048898
"South Ogden, UT",41.1912782,-111.9678627
"Hubert, NC",34.7137729,-77.2452328
"Tomah, WI",43.978576,-90.5040214
"Clinton, MA",42.4212463,-71.6874099
"Whitman, MA",42.0806617,-70.935599
"Clifton, VA",38.7802131,-77.3866868
"Jennings, MO",38.719184,-90.2611199
"Harper Woods, MI",42.4333367,-82.9238847
"Bulverde, TX",29.7438332,-98.4530729
"Hooksett, NH",43.096972,-71.465378
"White House, TN",36.4688705,-86.6653338
"Carmel-by-the-Sea, CA",36.5552656,-121.923278
"Haddonfield, NJ",39.8915022,-75.0376707
"Spanish Fort, AL",30.6754503,-87.9040269
"Fate, TX",32.9414409,-96.3813805
"Hampton, NH",42.9304376,-70.824896
"Bogart, GA",33.949281,-83.534608
"Waunakee, WI",43.1919623,-89.4548402
"Newport, KY",39.0889469,-84.4919524
"Millbrook, AL",32.4798575,-86.3619163
"La Grange, IL",41.8054577,-87.8748644
"College Park, GA",33.6534427,-84.4493725
"Manassas Park, VA",38.766802,-77.4420075
"Fairview, NJ",40.8126006,-73.999028
"Whitefish, MT",48.450293,-114.3382853
"Chelsea, AL",33.3401108,-86.6302625
"Opa-locka, FL",25.9023168,-80.2503271
"Hanover, MA",42.1131572,-70.8119859
"Rockport, TX",28.0205733,-97.0544341
"Fraser, MI",42.1264859,-93.9685535
"Coweta, OK",35.9524768,-95.6508637
"Whitehouse, TX",32.2268666,-95.2259279
"Hamilton, MT",46.2561815,-114.1546424
"Bedford, MA",42.4917301,-71.2817947
"Freeland, MI",41.0167508,-75.8971431
"Forest Park, IL",41.8794989,-87.8136997
"Kirksville, MO",40.1948848,-92.5833939
"Robbinsdale, MN",45.0313156,-93.3395843
"Rex, GA",33.5920544,-84.2699218
"Fairview Heights, IL",38.5889386,-89.990382
"Luling, LA",29.900969000000003,-90.35503233
"Marblehead, MA",42.500096,-70.8578253
"Alamo, CA",37.85513505,-122.0066891
"Barrington, RI",41.7407661,-71.3084633
"Warrenville, IL",41.8179303,-88.174097
"Pacific Grove, CA",36.6211149,-121.917794
"Lady Lake, FL",28.9174855,-81.9228604
"Lebanon, NH",43.643032,-72.251587
"Pleasant Hill, MO",38.794218,-94.24767234
"Key Biscayne, FL",25.6968351,-80.1635261
"Safety Harbor, FL",27.9908529,-82.6931553
"East Cleveland, OH",41.5331066,-81.5790137
"Verona, NJ",40.829822,-74.2401466
"Short Hills, NJ",40.7478786,-74.3254271
"Nyack, NY",41.091121,-73.9196794
"Hampton Bays, NY",40.8689892,-72.5175893
"Brecksville, OH",41.3197763,-81.6267904
"Webb City, MO",37.1435741,-94.4634702
"Weatherford, OK",35.5261633,-98.7075744
"Bethlehem, GA",34.9020296,-84.0774118
"Scotts Valley, CA",37.0510595,-122.014684
"Arlington, TN",35.2964487,-89.6617313
"Sorrento, FL",28.8074435,-81.56380945
"Pinehurst, NC",35.1951981,-79.4692796
"Rantoul, IL",40.3083672,-88.1558785
"Whitefish Bay, WI",43.1133445,-87.9000856
"Federal Heights, CO",39.8591279,-105.015631
"Bonham, TX",33.5822077,-96.1785028
"Coopersburg, PA",40.51146,-75.3903376
"Perry Hall, MD",39.4073054,-76.47965518
"Marina del Rey, CA",33.9776848,-118.448647
"Wayland, MA",42.3632063,-71.3606721
"Vandalia, OH",39.8906122,-84.1988308
"East Riverdale, MD",38.9589741,-76.9084727
"Collingswood, NJ",39.9181686,-75.071284
"Highland Village, TX",33.091788,-97.0466759
"Auburn, GA",34.0136673,-83.8273406
"Darby, PA",39.9184461,-75.2590721
"Burlington, WA",48.4738136,-122.330453
"University Heights, OH",41.497831,-81.537346
"Pontiac, IL",40.8808666,-88.6297839
"Los Osos, CA",35.3107214,-120.832348
"Rossville, MD",39.3408814,-76.4841726
"Edgewater, NJ",40.8270448,-73.975694
"Harrison, NY",40.9689871,-73.71263
"Millbury, MA",42.1913817,-71.7603934
"Ball Ground, GA",34.3382257,-84.3765714
"Ardmore, PA",40.0067786,-75.2854622
"Beachwood, OH",41.464498,-81.508732
"Norwalk, IA",41.4755492,-93.6788876
"Swampscott, MA",42.4699241,-70.9171507
"Orrville, OH",40.8436664,-81.7640212
"Frederick, CO",40.10951825,-104.9703308
"Thonotosassa, FL",28.0569975,-82.28056961
"New Market, MD",39.3827893,-77.2726393
"Carrboro, NC",35.9099875,-79.0752876
"Pike Road, AL",32.2843084,-86.1030169
"Winnetka, IL",42.1080703,-87.7365286
"Tuckahoe, VA",37.5901463,-77.5563761
"Middleton, ID",43.7068282,-116.620135
"Portales, NM",34.1859636,-103.3373367
"Lakeland, TN",35.2306032,-89.7404032
"Thompsons Station, TN",35.7906533,-86.8716694
"Middletown, MD",39.4437567,-77.5454038
"Hazel Crest, IL",41.571713,-87.6945746
"Holly Hill, FL",29.2435916,-81.0375555
"Goshen, NY",41.4021497,-74.3242129
"Moody, AL",33.5909365,-86.4908168
"Hopkins, SC",33.9043212,-80.8770342
"Blue Ash, OH",39.2320073,-84.3782817
"Morehead City, NC",34.7229391,-76.7260436
"Manistee, MI",44.3308044,-86.0262043
"Wall, NJ",40.132544,-74.065763
"Gardendale, AL",33.6601033,-86.8127702
"Chicago Ridge, IL",41.7014217,-87.7792196
"Centerton, AR",36.3652679,-94.2886875
"Eatontown, NJ",40.2962222,-74.0509725
"North Aurora, IL",41.8061399,-88.3272952
"La Grange Park, IL",41.8333646,-87.8677324
"Glenn Heights, TX",32.54390135,-96.8552975
"Ammon, ID",43.4772087,-111.969726
"Woodruff, SC",34.7395701,-82.0370466
"Lincolnia, VA",38.824317,-77.15589913
"Haysville, KS",37.5644615,-97.3522675
"Santa Rosa Beach, FL",30.3466423,-86.2307992
"Cave Creek, AZ",33.8333333,-111.950833
"Seabrook, TX",29.5633199,-95.019723
"Westview, FL",25.8812074,-80.24296056
"Black Mountain, NC",35.6176544,-82.3205791
"Oak Park, CA",43.5897799,-65.6360717
"Live Oak, TX",28.2678746,-98.101923
"Triangle, VA",38.5464245,-77.32109126
"Snoqualmie, WA",47.5289527,-121.827093
"Garden City, ID",43.622111,-116.238178
"Justice, IL",41.7456772,-87.8391876
"New Hope, PA",40.3642728,-74.9512785
"Clayton, CA",37.9411668,-121.9357878
"Glendale, WI",43.1352881,-87.9356423
"South Daytona, FL",29.1658158,-81.0044995
"Sunbury, OH",40.2425623,-82.8590673
"Kingston, PA",41.2620137,-75.897197
"Glenpool, OK",35.9553737,-96.0088843
"Rogers, MN",45.1888596,-93.5524563
"Woodland Park, CO",38.9938016,-105.057045
"Hornell, NY",42.3278477,-77.6611025
"Paradise Valley, AZ",33.5428006,-111.9556001
"Platte City, MO",39.3671841,-94.7795799
"Shorewood, WI",43.0883957,-87.8881302
"Lake Forest Park, WA",47.7567679,-122.2809623
"Narragansett, RI",41.4501021,-71.4495005
"Hueytown, AL",33.4512197,-86.9966606
"Liberty Lake, WA",47.6681145,-117.104865
"Bedford, OH",41.39311,-81.536509
"Rochester, MI",43.157285,-77.615214
"Webster, TX",29.5351724,-95.1161564
"Isanti, MN",45.56932235,-93.32652096
"Chesterton, IN",41.6105938,-87.0641992
"Sweetwater, FL",25.7634334,-80.3731086
"Waddell, AZ",33.5643025,-112.4447662
"Pleasantville, NY",41.1328736,-73.7926335
"Claremont, NH",43.3727579,-72.3382504
"Vadnais Heights, MN",45.0575339,-93.0738955
"Lewisville, NC",36.0970819,-80.4192216
"Lynnfield, MA",42.5389836,-71.0481084
"Alcoa, TN",35.7847143,-83.986599
"Sausalito, CA",37.8590272,-122.485469
"Port Neches, TX",29.9913244,-93.9585067
"San Marino, CA",34.1215947,-118.105739
"Aberdeen, NC",35.131547,-79.4294789
"Somerville, NJ",40.5742696,-74.60988
"Southern Pines, NC",35.1740471,-79.3922539
"Ellenton, FL",27.5223985,-82.54474957
"Brown Deer, WI",43.1744352,-87.972722
"Kingston, MA",41.9945473,-70.7244822
"Leeds, AL",33.5439212,-86.5427551
"Forest Acres, SC",34.0193221,-80.9898128
"Longs, SC",33.9385274,-78.7330522
"North Smithfield, RI",41.9667652,-71.5495071
"Bound Brook, NJ",40.5684363,-74.5384889
"Hewitt, TX",31.4623065,-97.1957023
"Sumner, WA",47.2061882,-122.2312383
"Gladstone, OR",45.3803261,-122.5945507
"North Saint Paul, MN",45.0122571,-92.9922512
"Emeryville, CA",37.8314089,-122.2865266
"New Carrollton, MD",38.9698329,-76.8799727
"West Henrietta, NY",43.0400626,-77.6616685
"Hopatcong, NJ",40.9332051,-74.6600975
"Melissa, TX",33.2862455,-96.5722411
"Newberry, FL",29.6463535,-82.6065023
"Justin, TX",33.0848442,-97.2961286
"Superior, CO",39.9527634,-105.1685977
"Grand Terrace, CA",34.0339031,-117.313654
"Tarrytown, NY",41.0762077,-73.8587461
"Crestwood, MO",38.558493999999996,-90.37565165
"Elgin, TX",30.3495084,-97.371118
"Waynesville, MO",37.8141419,-92.2266876
"Vineyard, UT",40.2983097,-111.747841
"Bellefontaine Neighbors, MO",38.7403281,-90.2265001
"Pagosa Springs, CO",37.2695661,-107.010816
"Minneola, FL",28.5756641,-81.7482915
"Chubbuck, ID",42.92765095,-112.4731501
"Prince George, VA",37.1815024,-77.2153144
"Florida City, FL",25.4480101,-80.479102
"Somersworth, NH",43.2625585,-70.8645872
"Bellmawr, NJ",39.8676134,-75.0946183
"Star, ID",43.6921071,-116.493463
"Gulfport, FL",27.7483613,-82.7034334
"Mauldin, SC",34.77873,-82.310119
"Palos Verdes Estates, CA",33.7872386,-118.401813
"Robinson, TX",31.4676687,-97.1147226
"El Sobrante, CA",37.9744635,-122.3057294
"Guttenberg, NJ",40.7920454,-74.0037505
"Round Lake, IL",42.353355,-88.0934145
"Lakeside, VA",37.61188455,-77.47531515
"Edgewood, WA",47.2318245,-122.2843724
"Firestone, CO",40.1491265,-104.9783895
"Atoka, TN",35.4411945,-89.7781379
"Stallings, NC",35.1083615,-80.66355902
"River Forest, IL",41.8978091,-87.8139483
"Big Bear City, CA",34.2611183,-116.84503
"Saint Ann, MO",38.7272735,-90.3831719
"Breinigsville, PA",40.537617,-75.634917
"Johnstown, CO",40.36544125,-104.9483435
"Piedmont, CA",45.8992484,-74.1313508
"Marco Island, FL",25.9372513,-81.71573
"Bridgeville, DE",38.7427231,-75.6032026
"California City, CA",35.125801,-117.9859038
"Troutman, NC",35.7005832,-80.8882314
"Poquoson, VA",37.1241861,-76.3921461
"Independence, OR",44.8560029,-123.191303
"Pomona, NY",41.189153,-74.054249
"Smithville, MO",39.3868396,-94.5815937
"Kelseyville, CA",38.9779531,-122.8394375
"Red Bank, TN",35.1167484,-85.2925214
"Spring Hill, KS",38.73524435,-94.83607117
"Signal Hill, CA",33.804826,-118.168259
"Brooklyn Park, MD",39.21986875,-76.61920607
"Cullowhee, NC",35.3137739,-83.1765814
"Grosse Pointe Park, MI",42.3816896,-82.9313655
"Jamestown, ND",46.910544,-98.708436
"Orono, ME",44.883607,-68.672791
"Stilwell, KS",38.7691755,-94.6563454
"Richton Park, IL",41.4845996,-87.7090543
"South Miami, FL",25.707846699999997,-80.29563568
"Clawson, MI",42.5333682,-83.1463166
"Fife, WA",47.2359524,-122.3626381
"Gold Canyon, AZ",33.3710715,-111.426185
"McCordsville, IN",39.8939648,-85.9219417
"Crandall, TX",32.6279113,-96.4558196
"New Market, AL",34.895762,-86.41504216
"Argyle, TX",33.110156,-97.17975756
"Mahomet, IL",40.195142,-88.4052266
"Doctor Phillips, FL",28.4477089,-81.48865365
"Oxford, GA",33.6190031,-83.8674052
"Solana Beach, CA",32.9905597,-117.269131
"Hallsville, TX",32.5043161,-94.5740934
"Westwood, NJ",40.9912087,-74.0326395
"Dobbs Ferry, NY",41.0145418,-73.872635
